ID,Text,verified,retweet_count,favorites_count,follower_count,sentiment,capitals,exclamation_marks,question_marks,timestamp
793624760961802240,u'RT @spakkal: @Fibonacciqueen Carolyn $tsla weekly chart Hi to Low has 29-30 Week Symmetry for Low. @johnfcarter @henrygambell @chrisbrecher\u2026',False,3,0,1621,0.0,9,0,0,2016-11-02 01:24:22
793624678979870720,u'@eq_johnson yes I do. Fortunately my time horizon is much longer than yours. And I get to buy more shares cheaper next year I hope. $tsla',True,0,0,30414,6.0,5,0,0,2016-11-02 01:24:02
793605156445315074,u'RT @MichaelELewitt: #Musk holding BS call on $TSLA $SCTY merger now...  Taking some liberties with the truth!',False,1,0,52,0.0,17,1,0,2016-11-02 00:06:28
793620948612251652,u'RT @Sandro_power: $TSLA as long as this stays below 189.60 this could fall very hard from here a key pivot point to watch this should stay\u2026',False,16,0,62,-1.0,7,0,0,2016-11-02 01:09:13
793609421461094405,u'RT @ProfectuSystems: XLN Swingtrading system: https://t.co/8U0HnyXAw2 $TSLA $AMZN $FB $GOOGL $AAPL $SPY $VIX',False,1,0,1375,0.0,37,0,0,2016-11-02 00:23:25
793604714130735104,u'$TSLA added today. Still believe @tim_cook will talk to @elonmusk . Need each other',False,0,0,24,0.0,6,0,0,2016-11-02 00:04:42
793616064433324033,"u'$TSLA going lower, breakdown confirmed'",False,0,0,299,0.0,4,0,0,2016-11-02 00:49:49
793598423081582596,u'RT @TomTerrarosa: Musk Does Little to Break Out Value for Tesla in SolarCity Deal https://t.co/mGGOuEq8Mo via @TheStreet $TSLA $SCTY',True,2,0,12184,0.0,29,0,0,2016-11-01 23:39:43
793624465599041536,u'Someone wish to ask John Hempton if he had any questions or thoughts on this? $VRX $AGN $HLF $IEP $TWTR $FB $SRPT\u2026 https://t.co/WskcF3ZZrX',False,0,0,77,1.0,30,0,1,2016-11-02 01:23:12
793610207846862848,u'RT @StockTwits: This has to be one of the best license plates out there today.\n\n$TSLA: https://t.co/aXBsZlWJOW https://t.co/1ZOIgrsPC4',False,75,0,186,3.0,21,0,0,2016-11-02 00:26:32
793614001997512705,u'RT @Sandro_power: $TSLA as long as this stays below 189.60 this could fall very hard from here a key pivot point to watch this should stay\u2026',False,16,0,55,-1.0,7,0,0,2016-11-02 00:41:37
793615871906160640,u'SBUX EnCana Corp. Shares\nRead More --&gt; https://t.co/1IEYHoeoMN\n\n$SBUX $PD.TO $TSLA #investing',False,0,0,208,1.0,28,0,0,2016-11-02 00:49:03
793614117160583168,u'$SCTY $TSLA:\n\nElon Musk tightens screws on investors in Tesla-SolarCity deal:\n\nhttps://t.co/fS9ctoOJsv',False,0,1,1104,-4.0,16,0,0,2016-11-02 00:42:04
793609368398761984,"u""$TSLA 187.50\n\nLet's start with the most obvious one: Did you lose much?\n\n@magicshak https://t.co/JsYzOiujdk""",False,0,0,153,0.0,9,0,1,2016-11-02 00:23:12
793597234700914688,"u""RT @MichaelELewitt: #Tesla $TSLA down big today and a little more after hours. I guess #investors didn't believe Musk's tales.""",False,3,0,125,1.0,12,0,0,2016-11-01 23:34:59
793598061905838081,"u""@SlopeOfHope I have two iron condors under water because I thought they would bounce, $amzn $tsla. I'm really starting to hate iron condors.""",False,0,0,153,-3.0,6,0,0,2016-11-01 23:38:16
